marital_status;hours_per_week;age;education;income
Never-married;40;27;Bachelors;<=50K
Never-married;50;46;Assoc-acdm;<=50K
Widowed;10;59;HS-grad;<=50K
Never-married;55;33;HS-grad;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Married-civ-spouse;40;23;HS-grad;<=50K
Married-civ-spouse;40;56;Prof-school;>50K
Married-civ-spouse;40;66;Some-college;>50K
Divorced;40;59;Masters;>50K
Widowed;60;46;Some-college;<=50K
Never-married;40;31;Bachelors;<=50K
Never-married;20;17;10th;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Married-civ-spouse;40;56;HS-grad;<=50K
Divorced;40;49;HS-grad;<=50K
Never-married;40;24;Bachelors;<=50K
Married-civ-spouse;50;58;10th;<=50K
Married-civ-spouse;40;36;HS-grad;<=50K
Married-civ-spouse;40;34;HS-grad;<=50K
Divorced;70;31;Bachelors;>50K
Married-civ-spouse;45;57;Masters;>50K
Never-married;40;29;Assoc-acdm;<=50K
Divorced;50;44;HS-grad;<=50K
Never-married;40;23;Some-college;<=50K
Married-civ-spouse;60;38;Bachelors;<=50K
Married-civ-spouse;40;34;HS-grad;<=50K
Never-married;10;20;Some-college;<=50K
Married-civ-spouse;40;35;Assoc-voc;>50K
Never-married;40;24;HS-grad;<=50K
Married-civ-spouse;50;40;Bachelors;<=50K
Never-married;40;20;Some-college;<=50K
Never-married;12;90;HS-grad;<=50K
Never-married;40;41;HS-grad;<=50K
Married-civ-spouse;40;41;9th;<=50K
Never-married;24;20;Some-college;<=50K
Married-civ-spouse;40;56;12th;>50K
Never-married;8;20;HS-grad;<=50K
Married-civ-spouse;50;39;Doctorate;>50K
Separated;58;38;Some-college;<=50K
Never-married;40;43;Bachelors;<=50K
Married-civ-spouse;38;35;Assoc-voc;<=50K
Divorced;30;68;Some-college;<=50K
Never-married;45;30;11th;>50K
Widowed;25;62;HS-grad;<=50K
Married-spouse-absent;54;62;HS-grad;<=50K
Never-married;40;40;Bachelors;<=50K
Never-married;55;49;Prof-school;>50K
Divorced;32;47;HS-grad;<=50K
Never-married;40;37;Masters;>50K
Married-spouse-absent;35;40;Masters;>50K
Separated;35;53;HS-grad;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;40;28;Some-college;<=50K
Divorced;60;31;Some-college;<=50K
Married-civ-spouse;40;32;Bachelors;<=50K
Divorced;35;36;7th-8th;<=50K
Married-civ-spouse;52;50;HS-grad;<=50K
Married-civ-spouse;54;54;HS-grad;>50K
Never-married;36;31;Some-college;<=50K
Married-spouse-absent;30;52;Bachelors;>50K
Married-civ-spouse;35;57;Prof-school;>50K
Married-civ-spouse;40;29;Masters;>50K
Never-married;40;47;Some-college;<=50K
Never-married;40;42;Some-college;<=50K
Never-married;40;22;Some-college;<=50K
Married-civ-spouse;50;47;Bachelors;<=50K
Never-married;30;22;10th;<=50K
Married-civ-spouse;40;29;HS-grad;<=50K
Married-civ-spouse;40;43;Some-college;>50K
Never-married;35;24;HS-grad;<=50K
Divorced;40;48;9th;<=50K
Divorced;40;44;HS-grad;<=50K
Married-civ-spouse;40;37;HS-grad;>50K
Married-civ-spouse;40;56;Assoc-voc;>50K
Married-civ-spouse;50;37;Assoc-acdm;>50K
Never-married;20;17;11th;<=50K
Never-married;40;32;HS-grad;<=50K
Divorced;30;38;Some-college;<=50K
Married-civ-spouse;50;41;HS-grad;<=50K
Married-civ-spouse;50;34;Bachelors;>50K
Separated;50;47;Some-college;>50K
Married-civ-spouse;40;35;HS-grad;<=50K
Divorced;40;52;Bachelors;<=50K
Never-married;40;32;HS-grad;<=50K
Divorced;35;35;Assoc-voc;<=50K
Divorced;40;36;Some-college;<=50K
Divorced;40;38;Some-college;<=50K
Married-spouse-absent;40;39;Bachelors;<=50K
Married-civ-spouse;40;58;10th;<=50K
Never-married;40;36;Bachelors;<=50K
Married-civ-spouse;50;44;HS-grad;>50K
Married-spouse-absent;20;33;5th-6th;<=50K
Widowed;40;38;Assoc-voc;<=50K
Never-married;40;29;HS-grad;<=50K
Divorced;40;58;HS-grad;<=50K
Never-married;40;33;Assoc-voc;<=50K
Never-married;39;24;Some-college;<=50K
Married-civ-spouse;40;42;HS-grad;>50K
Married-civ-spouse;40;43;Bachelors;>50K
Married-civ-spouse;45;60;Bachelors;>50K
Married-civ-spouse;35;69;HS-grad;<=50K
Married-civ-spouse;40;37;Some-college;<=50K
Married-civ-spouse;40;21;Some-college;<=50K
Married-civ-spouse;45;25;9th;<=50K
Married-civ-spouse;45;34;Assoc-voc;<=50K
Married-civ-spouse;40;51;5th-6th;<=50K
Never-married;40;21;Some-college;<=50K
Separated;55;50;HS-grad;<=50K
Never-married;15;18;11th;<=50K
Never-married;30;19;10th;<=50K
Never-married;34;32;Some-college;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Married-civ-spouse;40;36;11th;<=50K
Married-civ-spouse;35;52;10th;<=50K
Never-married;13;18;11th;<=50K
Married-civ-spouse;40;57;HS-grad;<=50K
Never-married;30;23;Some-college;<=50K
Never-married;37;27;Assoc-acdm;<=50K
Married-civ-spouse;50;27;HS-grad;<=50K
Never-married;50;27;Bachelors;<=50K
Married-civ-spouse;40;27;Assoc-voc;>50K
Married-civ-spouse;40;32;HS-grad;<=50K
Divorced;50;56;Some-college;>50K
Never-married;50;29;Bachelors;<=50K
Never-married;20;23;Some-college;<=50K
Never-married;41;30;HS-grad;<=50K
Married-civ-spouse;40;61;HS-grad;>50K
Separated;40;42;7th-8th;<=50K
Never-married;30;19;Some-college;<=50K
Married-civ-spouse;44;42;5th-6th;<=50K
Never-married;40;21;Some-college;<=50K
Never-married;50;23;HS-grad;<=50K
Never-married;20;20;Some-college;<=50K
Divorced;38;35;Some-college;<=50K
Widowed;12;76;7th-8th;<=50K
Never-married;35;20;Some-college;<=50K
Married-civ-spouse;40;65;Bachelors;>50K
Married-civ-spouse;50;57;HS-grad;<=50K
Married-civ-spouse;40;32;Some-college;>50K
Married-civ-spouse;45;47;Masters;>50K
Never-married;40;36;Assoc-acdm;<=50K
Married-civ-spouse;70;36;Assoc-acdm;<=50K
Married-civ-spouse;20;64;Some-college;<=50K
Never-married;40;37;11th;<=50K
Never-married;64;26;Bachelors;>50K
Married-civ-spouse;40;33;Bachelors;<=50K
Never-married;50;45;Some-college;>50K
Married-civ-spouse;40;28;HS-grad;<=50K
Divorced;40;32;Assoc-voc;<=50K
Never-married;30;19;Some-college;<=50K
Never-married;35;25;HS-grad;<=50K
Never-married;40;38;Some-college;<=50K
Married-civ-spouse;40;32;Bachelors;<=50K
Never-married;20;26;10th;<=50K
Never-married;25;20;Some-college;<=50K
Married-civ-spouse;40;52;HS-grad;>50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;48;63;HS-grad;<=50K
Married-civ-spouse;48;56;Bachelors;>50K
Widowed;40;67;HS-grad;<=50K
Married-civ-spouse;40;58;HS-grad;>50K
Never-married;35;26;Bachelors;<=50K
Never-married;18;19;12th;<=50K
Never-married;40;34;HS-grad;<=50K
Married-civ-spouse;10;76;Bachelors;<=50K
Never-married;45;24;Bachelors;<=50K
Married-civ-spouse;40;51;HS-grad;<=50K
Married-civ-spouse;40;28;Some-college;>50K
Never-married;40;21;11th;<=50K
Separated;80;34;HS-grad;<=50K
Divorced;60;50;HS-grad;>50K
Divorced;40;31;HS-grad;<=50K
Married-civ-spouse;30;47;Some-college;>50K
Married-civ-spouse;40;54;HS-grad;<=50K
Never-married;24;20;HS-grad;<=50K
Never-married;40;23;HS-grad;<=50K
Divorced;40;45;Masters;<=50K
Married-civ-spouse;40;26;Assoc-voc;>50K
Married-civ-spouse;40;45;Bachelors;>50K
Married-civ-spouse;40;23;Bachelors;<=50K
Never-married;30;19;Some-college;<=50K
Never-married;30;28;9th;<=50K
Divorced;40;44;HS-grad;<=50K
Divorced;40;51;7th-8th;<=50K
Divorced;40;46;Some-college;<=50K
Married-civ-spouse;40;39;Some-college;>50K
Married-civ-spouse;40;58;Bachelors;>50K
Never-married;40;23;Assoc-voc;<=50K
Married-civ-spouse;40;48;HS-grad;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Never-married;52;19;HS-grad;<=50K
Never-married;40;26;Some-college;<=50K
Divorced;50;55;Some-college;<=50K
Never-married;40;34;HS-grad;<=50K
Married-civ-spouse;40;45;10th;<=50K
Never-married;40;33;HS-grad;<=50K
Married-civ-spouse;40;70;HS-grad;<=50K
Married-civ-spouse;40;29;Bachelors;>50K
Never-married;20;24;Bachelors;<=50K
Never-married;25;37;7th-8th;<=50K
Married-civ-spouse;55;32;Bachelors;>50K
Never-married;40;35;Assoc-acdm;>50K
Divorced;40;36;Some-college;<=50K
Never-married;16;19;9th;<=50K
Married-civ-spouse;45;43;Assoc-acdm;>50K
Never-married;42;25;Some-college;<=50K
Married-civ-spouse;35;33;1st-4th;<=50K
Never-married;51;26;12th;<=50K
Married-civ-spouse;40;30;HS-grad;>50K
Married-civ-spouse;48;39;Assoc-voc;>50K
Married-civ-spouse;40;61;7th-8th;<=50K
Married-civ-spouse;45;27;Bachelors;<=50K
Married-civ-spouse;50;40;HS-grad;<=50K
Never-married;55;39;HS-grad;<=50K
Never-married;40;38;HS-grad;<=50K
Widowed;40;33;Some-college;<=50K
Never-married;40;22;Some-college;<=50K
Never-married;56;20;Some-college;<=50K
Never-married;50;18;HS-grad;<=50K
Married-civ-spouse;54;51;HS-grad;<=50K
Never-married;32;40;Assoc-voc;<=50K
Never-married;40;21;Some-college;<=50K
Never-married;40;33;11th;<=50K
Married-civ-spouse;40;53;HS-grad;<=50K
Married-civ-spouse;40;28;HS-grad;<=50K
Separated;40;35;HS-grad;<=50K
Married-civ-spouse;40;37;HS-grad;>50K
Married-civ-spouse;40;54;Bachelors;>50K
Married-civ-spouse;38;35;HS-grad;<=50K
Married-civ-spouse;40;35;Bachelors;>50K
Married-civ-spouse;40;60;7th-8th;<=50K
Divorced;50;53;Doctorate;<=50K
Never-married;30;19;Some-college;<=50K
Married-civ-spouse;56;46;HS-grad;>50K
Married-civ-spouse;40;50;Masters;<=50K
Divorced;40;40;Some-college;<=50K
Never-married;43;24;Some-college;<=50K
Separated;40;48;Some-college;<=50K
Separated;24;58;7th-8th;<=50K
Married-civ-spouse;60;32;Assoc-acdm;<=50K
Married-civ-spouse;40;43;Some-college;>50K
Widowed;3;81;Bachelors;<=50K
Widowed;40;59;Some-college;<=50K
Never-married;40;30;Bachelors;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Never-married;12;22;Some-college;<=50K
Married-civ-spouse;40;58;10th;<=50K
Never-married;50;31;Prof-school;<=50K
Never-married;40;25;HS-grad;<=50K
Married-civ-spouse;60;46;Doctorate;>50K
Married-civ-spouse;20;31;Bachelors;<=50K
Divorced;70;37;HS-grad;>50K
Married-civ-spouse;20;62;Bachelors;>50K
Never-married;40;49;Some-college;<=50K
Married-civ-spouse;16;58;11th;<=50K
Married-civ-spouse;45;45;Bachelors;>50K
Never-married;60;26;Bachelors;<=50K
Never-married;25;18;11th;<=50K
Married-civ-spouse;40;45;Masters;<=50K
Married-civ-spouse;35;63;Some-college;>50K
Never-married;50;19;HS-grad;<=50K
Married-civ-spouse;48;41;Some-college;<=50K
Married-civ-spouse;40;32;Some-college;<=50K
Widowed;20;72;10th;<=50K
Married-civ-spouse;40;23;HS-grad;<=50K
Married-civ-spouse;35;34;10th;<=50K
Never-married;20;17;10th;<=50K
Never-married;40;25;Bachelors;<=50K
Widowed;48;48;HS-grad;<=50K
Divorced;40;43;Bachelors;<=50K
Divorced;32;47;HS-grad;<=50K
Never-married;40;28;11th;<=50K
Married-civ-spouse;15;37;Some-college;<=50K
Married-civ-spouse;70;46;HS-grad;<=50K
Never-married;40;27;Prof-school;<=50K
Married-civ-spouse;46;46;HS-grad;<=50K
Divorced;40;55;HS-grad;<=50K
Married-civ-spouse;48;56;7th-8th;<=50K
Divorced;50;46;Bachelors;<=50K
Never-married;40;24;Bachelors;<=50K
Never-married;35;19;HS-grad;<=50K
Never-married;60;39;HS-grad;<=50K
Never-married;12;18;HS-grad;<=50K
Separated;40;33;10th;<=50K
Never-married;45;37;Bachelors;<=50K
Married-civ-spouse;55;48;Bachelors;>50K
Never-married;10;22;Some-college;<=50K
Never-married;40;27;Some-college;<=50K
Separated;38;27;HS-grad;<=50K
Married-civ-spouse;10;46;Bachelors;>50K
Married-civ-spouse;45;44;HS-grad;<=50K
Married-civ-spouse;40;37;Bachelors;<=50K
Married-civ-spouse;50;52;HS-grad;>50K
Married-civ-spouse;60;56;Bachelors;<=50K
Divorced;44;25;Bachelors;<=50K
Divorced;50;40;HS-grad;<=50K
Married-civ-spouse;2;61;Masters;>50K
Married-civ-spouse;40;21;HS-grad;<=50K
Never-married;45;42;Doctorate;<=50K
Divorced;40;47;Some-college;<=50K
Married-civ-spouse;55;38;Bachelors;>50K
Never-married;50;38;HS-grad;<=50K
Married-civ-spouse;40;54;HS-grad;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;50;31;Bachelors;<=50K
Married-civ-spouse;40;49;Preschool;<=50K
Never-married;45;38;Prof-school;>50K
Divorced;40;40;Some-college;<=50K
Married-civ-spouse;40;34;HS-grad;>50K
Never-married;40;24;12th;<=50K
Married-civ-spouse;43;25;Some-college;<=50K
Married-civ-spouse;50;55;Some-college;<=50K
Divorced;45;49;Some-college;<=50K
Married-civ-spouse;50;52;Masters;>50K
Married-civ-spouse;40;54;Bachelors;>50K
Married-civ-spouse;40;35;Some-college;<=50K
Never-married;40;18;10th;<=50K
Married-civ-spouse;40;30;HS-grad;>50K
Married-civ-spouse;40;26;Some-college;<=50K
Never-married;60;29;Some-college;<=50K
Never-married;45;27;Assoc-voc;<=50K
Divorced;40;56;9th;<=50K
Married-civ-spouse;25;48;Bachelors;>50K
Married-civ-spouse;15;78;Bachelors;<=50K
Married-civ-spouse;33;55;HS-grad;<=50K
Widowed;15;75;10th;<=50K
Divorced;40;43;Bachelors;<=50K
Never-married;50;29;Bachelors;>50K
Divorced;40;37;HS-grad;<=50K
Married-civ-spouse;40;51;Some-college;<=50K
Separated;42;47;Masters;<=50K
Married-civ-spouse;60;32;HS-grad;<=50K
Married-civ-spouse;45;41;HS-grad;<=50K
Separated;20;41;HS-grad;<=50K
Married-civ-spouse;8;69;Assoc-voc;<=50K
Married-civ-spouse;24;64;HS-grad;<=50K
Separated;40;41;HS-grad;<=50K
Never-married;24;26;HS-grad;<=50K
Married-civ-spouse;40;35;Assoc-voc;>50K
Married-civ-spouse;50;42;Masters;>50K
Never-married;30;30;9th;<=50K
Never-married;55;25;Bachelors;<=50K
Divorced;60;39;Bachelors;<=50K
Married-civ-spouse;35;77;Some-college;<=50K
Married-civ-spouse;50;57;HS-grad;<=50K
Married-civ-spouse;30;57;HS-grad;<=50K
Married-civ-spouse;40;49;HS-grad;>50K
Married-civ-spouse;40;52;HS-grad;>50K
Divorced;25;46;HS-grad;<=50K
Married-civ-spouse;40;25;11th;<=50K
Never-married;40;75;Doctorate;<=50K
Never-married;55;33;Assoc-voc;<=50K
Married-civ-spouse;40;34;Some-college;<=50K
Never-married;20;17;9th;<=50K
Never-married;80;40;Masters;<=50K
Married-civ-spouse;45;61;Some-college;>50K
Never-married;50;32;Some-college;>50K
Never-married;40;47;Assoc-acdm;<=50K
Never-married;30;24;12th;<=50K
Never-married;15;22;10th;<=50K
Married-civ-spouse;40;50;HS-grad;>50K
Widowed;40;70;HS-grad;<=50K
Married-civ-spouse;40;33;7th-8th;<=50K
Married-civ-spouse;40;38;Bachelors;>50K
Married-civ-spouse;40;31;HS-grad;>50K
Never-married;25;21;Some-college;<=50K
Married-civ-spouse;10;73;HS-grad;<=50K
Separated;30;46;HS-grad;<=50K
Married-civ-spouse;38;41;Masters;>50K
Divorced;40;33;HS-grad;<=50K
Never-married;30;22;9th;<=50K
Married-civ-spouse;80;48;Bachelors;>50K
Never-married;50;19;Some-college;<=50K
Married-civ-spouse;40;58;HS-grad;>50K
Married-civ-spouse;40;54;HS-grad;<=50K
Never-married;38;25;Bachelors;<=50K
Never-married;40;24;HS-grad;<=50K
Divorced;40;62;Bachelors;>50K
Married-civ-spouse;40;54;Masters;>50K
Never-married;40;31;HS-grad;<=50K
Divorced;60;59;HS-grad;<=50K
Married-civ-spouse;40;38;Bachelors;<=50K
Married-civ-spouse;30;73;7th-8th;>50K
Married-civ-spouse;40;35;Bachelors;>50K
Divorced;20;55;HS-grad;<=50K
Married-civ-spouse;40;42;Some-college;<=50K
Married-civ-spouse;40;41;HS-grad;>50K
Married-civ-spouse;40;32;HS-grad;>50K
Married-civ-spouse;50;61;Bachelors;>50K
Never-married;40;58;HS-grad;<=50K
Married-civ-spouse;40;52;Assoc-voc;<=50K
Married-civ-spouse;50;52;Some-college;<=50K
Married-civ-spouse;40;25;HS-grad;<=50K
Never-married;40;28;Bachelors;>50K
Never-married;40;23;Some-college;<=50K
Married-civ-spouse;40;40;Assoc-voc;<=50K
Never-married;40;30;HS-grad;<=50K
Married-civ-spouse;40;44;Some-college;>50K
Married-civ-spouse;30;64;Assoc-voc;<=50K
Married-civ-spouse;55;33;Bachelors;<=50K
Divorced;40;51;HS-grad;<=50K
Married-civ-spouse;40;61;7th-8th;>50K
Never-married;40;28;Some-college;<=50K
Divorced;38;59;HS-grad;<=50K
Never-married;40;36;Some-college;<=50K
Never-married;48;35;HS-grad;<=50K
Married-civ-spouse;40;28;Some-college;<=50K
Married-civ-spouse;40;52;HS-grad;>50K
Married-civ-spouse;20;22;Some-college;<=50K
Never-married;40;24;Some-college;<=50K
Married-civ-spouse;65;52;Prof-school;>50K
Separated;55;46;Some-college;<=50K
Married-civ-spouse;52;49;HS-grad;>50K
Never-married;25;22;Some-college;<=50K
Married-civ-spouse;40;43;Some-college;<=50K
Divorced;48;41;11th;<=50K
Divorced;50;52;HS-grad;<=50K
Married-civ-spouse;50;64;10th;<=50K
Married-civ-spouse;85;47;HS-grad;>50K
Married-civ-spouse;40;54;Some-college;<=50K
Never-married;40;21;Assoc-voc;<=50K
Never-married;40;25;Masters;<=50K
Never-married;40;28;Some-college;<=50K
Married-civ-spouse;40;36;HS-grad;<=50K
Never-married;40;32;Some-college;<=50K
Never-married;60;33;Assoc-acdm;<=50K
Married-civ-spouse;45;57;Bachelors;>50K
Married-civ-spouse;40;53;HS-grad;<=50K
Divorced;50;56;Bachelors;<=50K
Married-civ-spouse;30;32;HS-grad;<=50K
Never-married;32;17;12th;<=50K
Married-spouse-absent;60;61;HS-grad;<=50K
Married-civ-spouse;40;40;HS-grad;>50K
Never-married;75;26;Some-college;<=50K
Separated;30;42;11th;<=50K
Married-civ-spouse;40;52;Masters;>50K
Married-civ-spouse;40;31;Bachelors;>50K
Never-married;40;24;Bachelors;<=50K
Never-married;50;32;Assoc-acdm;<=50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;40;27;HS-grad;<=50K
Never-married;40;29;Bachelors;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;42;27;Some-college;>50K
Married-civ-spouse;50;31;Bachelors;>50K
Married-civ-spouse;60;49;HS-grad;<=50K
Married-civ-spouse;40;36;HS-grad;<=50K
Divorced;40;43;Bachelors;>50K
Married-civ-spouse;40;56;Bachelors;>50K
Married-spouse-absent;45;42;Bachelors;>50K
Widowed;40;50;HS-grad;<=50K
Never-married;40;25;Assoc-acdm;<=50K
Separated;40;44;Some-college;<=50K
Never-married;50;31;HS-grad;<=50K
Never-married;45;43;Masters;<=50K
Divorced;60;43;Masters;>50K
Married-civ-spouse;60;23;HS-grad;<=50K
Married-civ-spouse;40;47;Assoc-voc;<=50K
Married-civ-spouse;40;61;HS-grad;>50K
Married-civ-spouse;40;30;9th;<=50K
Never-married;50;21;Some-college;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Never-married;32;19;Some-college;<=50K
Never-married;28;34;Some-college;<=50K
Married-civ-spouse;45;60;Some-college;<=50K
Never-married;50;35;HS-grad;<=50K
Married-civ-spouse;70;27;HS-grad;<=50K
Married-civ-spouse;40;61;Doctorate;>50K
Married-civ-spouse;47;43;Bachelors;>50K
Married-civ-spouse;60;39;Masters;>50K
Divorced;40;38;Some-college;<=50K
Married-civ-spouse;45;41;Some-college;<=50K
Married-civ-spouse;40;41;HS-grad;<=50K
Married-civ-spouse;80;37;Assoc-voc;>50K
Married-civ-spouse;20;25;HS-grad;<=50K
Married-civ-spouse;40;45;Some-college;>50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;50;28;Bachelors;>50K
Married-civ-spouse;40;50;Masters;>50K
Never-married;30;26;HS-grad;<=50K
Married-civ-spouse;40;53;Bachelors;>50K
Widowed;32;64;HS-grad;<=50K
Married-civ-spouse;50;58;11th;<=50K
Married-civ-spouse;50;51;HS-grad;<=50K
Divorced;50;44;Some-college;<=50K
Married-civ-spouse;43;38;HS-grad;<=50K
Never-married;27;20;Some-college;<=50K
Married-civ-spouse;40;46;HS-grad;<=50K
Married-spouse-absent;50;48;Masters;>50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;15;67;HS-grad;<=50K
Never-married;65;43;Some-college;<=50K
Never-married;38;23;Bachelors;<=50K
Married-spouse-absent;40;33;1st-4th;<=50K
Never-married;40;30;HS-grad;<=50K
Separated;35;50;HS-grad;<=50K
Never-married;37;54;Masters;<=50K
Divorced;40;64;HS-grad;<=50K
Never-married;40;50;Some-college;<=50K
Never-married;30;17;12th;<=50K
Married-civ-spouse;40;63;Some-college;>50K
Married-civ-spouse;50;35;Some-college;>50K
Married-civ-spouse;50;26;Bachelors;<=50K
Married-civ-spouse;40;35;HS-grad;<=50K
Married-civ-spouse;48;40;Bachelors;>50K
Married-civ-spouse;40;53;Bachelors;>50K
Never-married;40;47;Preschool;<=50K
Married-civ-spouse;55;66;Prof-school;>50K
Never-married;52;28;5th-6th;<=50K
Married-civ-spouse;40;57;11th;<=50K
Married-civ-spouse;40;32;Some-college;<=50K
Married-civ-spouse;40;25;Some-college;<=50K
Widowed;8;69;HS-grad;<=50K
Married-civ-spouse;45;29;10th;>50K
Never-married;38;48;Bachelors;>50K
Never-married;55;31;Prof-school;<=50K
Never-married;25;24;Some-college;<=50K
Divorced;40;54;Some-college;<=50K
Married-civ-spouse;65;41;Assoc-voc;<=50K
Married-civ-spouse;40;43;HS-grad;>50K
Married-civ-spouse;40;33;10th;<=50K
Married-civ-spouse;40;23;Assoc-voc;<=50K
Never-married;40;35;Some-college;<=50K
Never-married;72;67;Masters;>50K
Married-civ-spouse;50;35;Bachelors;>50K
Divorced;40;39;Bachelors;<=50K
Divorced;50;42;HS-grad;<=50K
Never-married;40;32;Some-college;<=50K
Married-civ-spouse;45;42;Some-college;<=50K
Married-civ-spouse;50;43;Bachelors;>50K
Married-civ-spouse;40;46;Some-college;<=50K
Married-civ-spouse;40;63;10th;<=50K
Married-civ-spouse;60;27;HS-grad;>50K
Married-civ-spouse;50;29;Some-college;<=50K
Married-civ-spouse;99;49;10th;>50K
Divorced;60;29;HS-grad;<=50K
Never-married;40;31;Masters;<=50K
Married-civ-spouse;40;50;HS-grad;<=50K
Married-civ-spouse;99;40;Bachelors;>50K
Never-married;40;34;HS-grad;<=50K
Separated;36;40;11th;<=50K
Never-married;50;30;HS-grad;>50K
Never-married;24;19;Some-college;<=50K
Divorced;48;37;Assoc-voc;<=50K
Married-civ-spouse;65;49;Some-college;<=50K
Never-married;25;19;11th;<=50K
Married-civ-spouse;60;46;Some-college;>50K
Divorced;37;41;Bachelors;<=50K
Divorced;43;41;Assoc-voc;<=50K
Never-married;50;35;Bachelors;>50K
Widowed;16;64;11th;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;40;49;Some-college;>50K
Never-married;40;41;HS-grad;<=50K
Married-civ-spouse;30;67;Bachelors;<=50K
Married-civ-spouse;40;61;HS-grad;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;40;41;Bachelors;>50K
Never-married;40;27;Some-college;<=50K
Married-civ-spouse;45;50;Some-college;>50K
Married-civ-spouse;40;32;Some-college;>50K
Married-civ-spouse;45;35;Some-college;<=50K
Married-civ-spouse;55;50;Some-college;<=50K
Never-married;3;36;Assoc-voc;<=50K
Married-civ-spouse;40;31;HS-grad;<=50K
Never-married;40;54;HS-grad;>50K
Never-married;40;30;HS-grad;<=50K
Divorced;44;23;HS-grad;<=50K
Married-civ-spouse;50;44;Bachelors;>50K
Married-spouse-absent;40;18;Some-college;<=50K
Never-married;40;32;Bachelors;<=50K
Married-civ-spouse;45;39;HS-grad;>50K
Never-married;40;24;Some-college;<=50K
Married-civ-spouse;16;65;Masters;<=50K
Married-civ-spouse;50;35;Bachelors;>50K
Never-married;30;25;Bachelors;<=50K
Married-civ-spouse;40;39;HS-grad;<=50K
Separated;35;22;10th;<=50K
Never-married;60;48;Doctorate;>50K
Married-civ-spouse;50;30;Bachelors;<=50K
Married-civ-spouse;40;39;HS-grad;<=50K
Never-married;40;32;Some-college;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;60;56;Masters;>50K
Divorced;40;57;Some-college;<=50K
Married-civ-spouse;54;21;Some-college;<=50K
Married-civ-spouse;40;45;Assoc-voc;<=50K
Divorced;30;35;HS-grad;<=50K
Separated;40;46;Masters;<=50K
Married-civ-spouse;45;27;Some-college;<=50K
Never-married;39;26;HS-grad;<=50K
Never-married;40;28;Bachelors;<=50K
Married-civ-spouse;40;52;HS-grad;<=50K
Never-married;40;37;Some-college;<=50K
Married-civ-spouse;15;63;Some-college;<=50K
Married-civ-spouse;40;36;HS-grad;>50K
Married-civ-spouse;84;45;HS-grad;<=50K
Married-civ-spouse;34;53;HS-grad;<=50K
Never-married;45;47;Bachelors;<=50K
Never-married;38;29;HS-grad;<=50K
Divorced;40;47;7th-8th;<=50K
Married-civ-spouse;40;49;HS-grad;>50K
Married-civ-spouse;40;40;Bachelors;<=50K
Married-civ-spouse;40;47;HS-grad;>50K
Married-civ-spouse;50;24;Some-college;>50K
Married-civ-spouse;40;37;Bachelors;>50K
Married-civ-spouse;50;40;HS-grad;>50K
Divorced;55;36;Bachelors;>50K
Separated;40;33;Some-college;<=50K
Married-civ-spouse;45;24;Some-college;<=50K
Married-spouse-absent;60;35;Doctorate;>50K
Never-married;50;22;HS-grad;<=50K
Married-civ-spouse;38;46;Bachelors;<=50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;25;69;Some-college;<=50K
Never-married;45;25;HS-grad;<=50K
Divorced;40;30;Assoc-acdm;<=50K
Never-married;40;25;Some-college;<=50K
Married-civ-spouse;40;40;HS-grad;>50K
Widowed;14;65;Some-college;<=50K
Never-married;12;24;Some-college;<=50K
Married-civ-spouse;40;45;Bachelors;<=50K
Married-civ-spouse;50;39;Some-college;>50K
Married-civ-spouse;40;40;Some-college;>50K
Never-married;40;20;Some-college;<=50K
Never-married;15;23;Some-college;<=50K
Never-married;40;37;Bachelors;>50K
Married-civ-spouse;40;42;Some-college;<=50K
Married-civ-spouse;48;45;Some-college;>50K
Never-married;40;38;10th;<=50K
Married-civ-spouse;55;44;Some-college;<=50K
Married-civ-spouse;45;38;Some-college;>50K
Never-married;48;38;Some-college;<=50K
Married-civ-spouse;17;49;Some-college;<=50K
Never-married;40;50;Some-college;<=50K
Never-married;30;24;HS-grad;<=50K
Married-civ-spouse;40;49;Masters;>50K
Never-married;30;24;Bachelors;<=50K
Married-civ-spouse;40;34;HS-grad;>50K
Never-married;45;27;Masters;<=50K
Never-married;40;39;Some-college;<=50K
Married-civ-spouse;50;38;Masters;>50K
Never-married;40;27;HS-grad;<=50K
