marital_status;hours_per_week;age;education;income
Married-civ-spouse;50;43.0;Masters;<=50K
Never-married;40;24.0;HS-grad;<=50K
Never-married;25;20.0;Some-college;<=50K
Divorced;55;33.0;HS-grad;<=50K
Never-married;30;19.0;Some-college;<=50K
Divorced;40;34.0;Bachelors;>50K
Never-married;50;27.0;Bachelors;<=50K
Widowed;40;51.0;12th;>50K
Married-civ-spouse;40;53.0;Some-college;<=50K
Married-civ-spouse;40;24.0;Some-college;>50K
Never-married;40;25.0;Some-college;<=50K
Divorced;40;34.0;HS-grad;<=50K
Married-civ-spouse;40;38.0;Some-college;<=50K
Never-married;23;28.0;Assoc-voc;<=50K
Married-civ-spouse;52;61.0;HS-grad;>50K
Divorced;50;54.0;11th;>50K
Married-civ-spouse;50;63.0;Masters;>50K
Separated;45;34.0;10th;<=50K
Married-civ-spouse;32;47.0;HS-grad;<=50K
Never-married;40;28.0;11th;<=50K
Married-civ-spouse;40;49.0;Some-college;>50K
Never-married;25;18.0;12th;<=50K
Never-married;40;38.0;HS-grad;<=50K
Never-married;36;27.0;Some-college;<=50K
Married-spouse-absent;40;24.0;5th-6th;<=50K
Married-civ-spouse;45;60.0;HS-grad;<=50K
Married-civ-spouse;60;59.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;Assoc-voc;>50K
Married-civ-spouse;40;25.0;Some-college;<=50K
Married-civ-spouse;40;40.0;Some-college;<=50K
Never-married;40;25.0;Masters;>50K
Divorced;60;38.0;Some-college;<=50K
Never-married;50;40.0;Assoc-voc;>50K
Never-married;36;34.0;Bachelors;<=50K
Divorced;55;40.0;Masters;<=50K
Widowed;40;51.0;Some-college;<=50K
Married-civ-spouse;40;39.0;12th;<=50K
Divorced;30;74.0;Some-college;>50K
Married-civ-spouse;40;36.0;Some-college;>50K
Widowed;12;64.0;Some-college;<=50K
Married-civ-spouse;32;50.0;10th;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Divorced;35;51.0;10th;<=50K
Married-civ-spouse;60;36.0;Some-college;<=50K
Married-civ-spouse;40;55.0;Prof-school;>50K
Never-married;45;30.0;Some-college;<=50K
Never-married;25;17.0;10th;<=50K
Never-married;50;24.0;HS-grad;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Never-married;40;40.0;HS-grad;<=50K
Married-civ-spouse;40;29.0;Assoc-voc;<=50K
Never-married;35;57.0;Assoc-acdm;<=50K
Married-civ-spouse;50;45.0;Prof-school;>50K
Married-civ-spouse;55;48.0;Doctorate;>50K
Married-civ-spouse;40;34.0;Assoc-voc;>50K
Never-married;48;27.0;Some-college;<=50K
Divorced;42;43.0;Bachelors;<=50K
Divorced;30;30.0;9th;<=50K
Married-civ-spouse;40;34.0;HS-grad;>50K
Married-civ-spouse;45;58.0;Some-college;>50K
Married-civ-spouse;40;33.0;Some-college;>50K
Married-civ-spouse;40;47.0;Masters;>50K
Divorced;40;48.0;Masters;>50K
Never-married;60;36.0;Assoc-voc;>50K
Never-married;40;25.0;HS-grad;<=50K
Married-civ-spouse;40;43.0;HS-grad;<=50K
Married-civ-spouse;40;58.0;HS-grad;>50K
Married-civ-spouse;40;55.0;HS-grad;<=50K
Married-civ-spouse;40;26.0;Bachelors;<=50K
Married-civ-spouse;60;34.0;Bachelors;<=50K
Divorced;25;61.0;HS-grad;<=50K
Never-married;20;22.0;Some-college;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Married-civ-spouse;90;33.0;Doctorate;>50K
Divorced;15;75.0;HS-grad;<=50K
Divorced;40;54.0;Some-college;<=50K
Never-married;40;28.0;Some-college;<=50K
Married-civ-spouse;45;46.0;Masters;>50K
Divorced;45;49.0;Bachelors;<=50K
Married-civ-spouse;60;32.0;Some-college;>50K
Married-civ-spouse;40;33.0;Some-college;>50K
Divorced;40;30.0;HS-grad;<=50K
Never-married;40;24.0;Assoc-voc;<=50K
Divorced;30;48.0;HS-grad;<=50K
Never-married;32;20.0;Assoc-acdm;<=50K
Married-civ-spouse;52;38.0;Some-college;>50K
Never-married;40;33.0;Some-college;<=50K
Never-married;25;61.0;Masters;<=50K
Never-married;40;27.0;Assoc-voc;<=50K
Separated;40;36.0;HS-grad;<=50K
Divorced;20;57.0;7th-8th;<=50K
Married-civ-spouse;40;54.0;Some-college;<=50K
Never-married;30;31.0;Bachelors;<=50K
Married-civ-spouse;40;41.0;Assoc-voc;>50K
Married-civ-spouse;60;27.0;Assoc-voc;<=50K
Married-civ-spouse;44;37.0;11th;>50K
Married-civ-spouse;30;27.0;Some-college;<=50K
Divorced;20;67.0;9th;<=50K
Married-civ-spouse;50;28.0;Bachelors;<=50K
Widowed;40;57.0;Assoc-voc;<=50K
Married-civ-spouse;46;28.0;HS-grad;<=50K
Separated;35;47.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Married-spouse-absent;50;31.0;Some-college;<=50K
Married-spouse-absent;40;36.0;HS-grad;<=50K
Married-civ-spouse;72;39.0;HS-grad;>50K
Never-married;40;47.0;Assoc-voc;<=50K
Never-married;40;26.0;Bachelors;<=50K
Divorced;50;44.0;Masters;<=50K
Married-civ-spouse;50;29.0;Masters;<=50K
Never-married;30;26.0;HS-grad;<=50K
Married-civ-spouse;40;34.0;Bachelors;>50K
Married-civ-spouse;40;35.0;Some-college;>50K
Never-married;40;27.0;HS-grad;<=50K
Divorced;40;57.0;Assoc-acdm;<=50K
Never-married;20;21.0;Some-college;<=50K
Married-civ-spouse;45;40.0;Prof-school;>50K
Never-married;20;20.0;Some-college;<=50K
Married-civ-spouse;55;51.0;Bachelors;>50K
Separated;40;28.0;HS-grad;<=50K
Divorced;44;42.0;HS-grad;<=50K
Married-civ-spouse;50;47.0;Some-college;<=50K
Married-civ-spouse;40;39.0;Assoc-voc;<=50K
Never-married;40;22.0;Some-college;<=50K
Married-civ-spouse;40;50.0;Assoc-acdm;>50K
Never-married;30;20.0;Some-college;<=50K
Married-civ-spouse;40;64.0;11th;<=50K
Never-married;50;24.0;Bachelors;<=50K
Married-civ-spouse;40;60.0;10th;<=50K
Never-married;40;26.0;HS-grad;<=50K
Never-married;25;22.0;Some-college;<=50K
Never-married;60;29.0;Some-college;<=50K
Married-civ-spouse;40;33.0;Some-college;<=50K
Married-civ-spouse;40;29.0;Some-college;>50K
Married-civ-spouse;40;34.0;HS-grad;>50K
Widowed;30;69.0;HS-grad;<=50K
Widowed;35;70.0;7th-8th;<=50K
Never-married;40;57.0;Prof-school;<=50K
Never-married;40;30.0;Some-college;<=50K
Widowed;14;69.0;Some-college;<=50K
Married-civ-spouse;25;26.0;11th;<=50K
Married-civ-spouse;40;31.0;Some-college;<=50K
Never-married;45;25.0;9th;<=50K
Divorced;40;48.0;HS-grad;<=50K
Married-civ-spouse;20;45.0;Assoc-voc;<=50K
Never-married;32;37.0;Assoc-voc;<=50K
Married-civ-spouse;50;37.0;HS-grad;<=50K
Married-civ-spouse;35;69.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;HS-grad;>50K
Never-married;40;31.0;Some-college;<=50K
Widowed;40;52.0;Some-college;<=50K
Married-civ-spouse;25;41.0;Bachelors;>50K
Never-married;40;55.0;10th;<=50K
Married-spouse-absent;20;65.0;Assoc-voc;<=50K
Married-civ-spouse;55;32.0;Some-college;<=50K
Widowed;40;46.0;10th;<=50K
Married-civ-spouse;40;30.0;Bachelors;>50K
Divorced;40;42.0;Some-college;<=50K
Married-civ-spouse;20;69.0;9th;<=50K
Never-married;30;23.0;Bachelors;<=50K
Never-married;40;28.0;Some-college;<=50K
Never-married;30;23.0;Bachelors;<=50K
Divorced;40;47.0;HS-grad;<=50K
Married-civ-spouse;45;40.0;Some-college;>50K
Never-married;60;27.0;Bachelors;<=50K
Never-married;40;40.0;HS-grad;<=50K
Never-married;10;22.0;Some-college;<=50K
Never-married;48;30.0;Bachelors;<=50K
Never-married;40;23.0;Assoc-voc;<=50K
Married-civ-spouse;40;46.0;HS-grad;>50K
Divorced;60;47.0;Some-college;<=50K
Married-civ-spouse;40;47.0;Some-college;<=50K
Married-civ-spouse;50;46.0;Masters;>50K
Never-married;40;51.0;HS-grad;>50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Married-civ-spouse;40;23.0;Some-college;<=50K
Never-married;40;24.0;Some-college;<=50K
Never-married;35;19.0;Some-college;<=50K
Married-civ-spouse;40;52.0;Bachelors;>50K
Married-civ-spouse;50;45.0;Bachelors;>50K
Never-married;20;22.0;HS-grad;<=50K
Never-married;8;22.0;Some-college;<=50K
Married-civ-spouse;60;35.0;Some-college;>50K
Never-married;25;20.0;HS-grad;<=50K
Married-civ-spouse;38;53.0;HS-grad;<=50K
Divorced;40;39.0;HS-grad;<=50K
Married-civ-spouse;60;31.0;HS-grad;<=50K
Never-married;12;18.0;12th;<=50K
Married-civ-spouse;99;30.0;Some-college;<=50K
Never-married;20;77.0;HS-grad;<=50K
Never-married;40;27.0;9th;<=50K
Never-married;40;27.0;Some-college;<=50K
Married-civ-spouse;50;45.0;Bachelors;<=50K
Married-civ-spouse;50;23.0;11th;<=50K
Never-married;40;28.0;HS-grad;<=50K
Married-civ-spouse;75;31.0;HS-grad;<=50K
Married-civ-spouse;60;30.0;Bachelors;<=50K
Married-civ-spouse;50;46.0;Prof-school;>50K
Married-civ-spouse;60;36.0;Some-college;>50K
Married-civ-spouse;38;52.0;HS-grad;<=50K
Never-married;35;24.0;Some-college;<=50K
Married-civ-spouse;40;42.0;Bachelors;<=50K
Married-civ-spouse;40;52.0;Some-college;<=50K
Married-civ-spouse;40;49.0;1st-4th;<=50K
Married-civ-spouse;30;73.0;Bachelors;<=50K
Married-civ-spouse;40;67.0;Bachelors;>50K
Married-civ-spouse;40;61.0;10th;>50K
Married-civ-spouse;40;36.0;Bachelors;<=50K
Married-civ-spouse;40;40.0;HS-grad;<=50K
Never-married;35;23.0;HS-grad;<=50K
Never-married;40;20.0;Assoc-voc;<=50K
Married-civ-spouse;40;40.0;Assoc-acdm;<=50K
Married-civ-spouse;50;35.0;Some-college;<=50K
Divorced;60;31.0;Bachelors;<=50K
Never-married;15;17.0;11th;<=50K
Never-married;40;35.0;HS-grad;<=50K
Divorced;50;43.0;Some-college;>50K
Separated;40;37.0;Some-college;<=50K
Never-married;50;41.0;Bachelors;<=50K
Married-civ-spouse;30;55.0;HS-grad;<=50K
Never-married;17;18.0;HS-grad;<=50K
Married-civ-spouse;35;35.0;Masters;>50K
Married-civ-spouse;40;30.0;HS-grad;<=50K
Married-civ-spouse;40;61.0;HS-grad;<=50K
Never-married;46;27.0;Masters;<=50K
Never-married;40;22.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Divorced;40;31.0;11th;<=50K
Divorced;44;41.0;Assoc-voc;<=50K
Never-married;40;29.0;Bachelors;<=50K
Married-civ-spouse;55;49.0;HS-grad;>50K
Never-married;40;40.0;Some-college;<=50K
Married-civ-spouse;60;36.0;Some-college;>50K
Never-married;8;18.0;11th;<=50K
Never-married;50;26.0;Bachelors;<=50K
Never-married;40;26.0;Bachelors;<=50K
Never-married;40;27.0;12th;<=50K
Married-civ-spouse;35;58.0;11th;<=50K
Never-married;15;17.0;11th;<=50K
Never-married;40;23.0;Bachelors;<=50K
Divorced;39;44.0;HS-grad;<=50K
Separated;40;31.0;HS-grad;<=50K
Married-civ-spouse;40;65.0;7th-8th;<=50K
Never-married;50;23.0;Bachelors;<=50K
Married-civ-spouse;35;31.0;Assoc-acdm;<=50K
Never-married;25;18.0;12th;<=50K
Married-civ-spouse;30;32.0;HS-grad;<=50K
Never-married;40;23.0;HS-grad;<=50K
Married-civ-spouse;55;47.0;Masters;>50K
Never-married;30;25.0;Some-college;<=50K
Never-married;50;24.0;HS-grad;<=50K
Married-civ-spouse;10;65.0;HS-grad;>50K
Married-civ-spouse;40;29.0;HS-grad;<=50K
Divorced;40;36.0;HS-grad;<=50K
Never-married;20;23.0;Bachelors;<=50K
Married-civ-spouse;40;39.0;Prof-school;>50K
Never-married;40;38.0;Some-college;<=50K
Never-married;20;24.0;Bachelors;<=50K
Married-civ-spouse;55;35.0;Assoc-voc;<=50K
Never-married;4;21.0;Some-college;<=50K
Separated;60;51.0;HS-grad;<=50K
Never-married;20;21.0;Some-college;<=50K
Married-civ-spouse;40;58.0;HS-grad;>50K
Never-married;45;27.0;Masters;<=50K
Divorced;21;41.0;Some-college;<=50K
Married-civ-spouse;20;40.0;Some-college;<=50K
Never-married;55;27.0;Bachelors;<=50K
Never-married;40;23.0;10th;<=50K
Never-married;40;25.0;Bachelors;<=50K
Married-civ-spouse;5;41.0;Bachelors;<=50K
Divorced;40;41.0;Bachelors;<=50K
Married-civ-spouse;40;21.0;HS-grad;<=50K
Married-civ-spouse;55;38.0;Some-college;>50K
Never-married;40;42.0;HS-grad;<=50K
Married-civ-spouse;40;35.0;7th-8th;<=50K
Never-married;20;17.0;11th;<=50K
Never-married;40;31.0;HS-grad;<=50K
Never-married;20;20.0;Some-college;<=50K
Married-civ-spouse;50;57.0;Bachelors;>50K
Married-civ-spouse;50;34.0;HS-grad;>50K
Married-civ-spouse;60;49.0;Bachelors;<=50K
Married-civ-spouse;40;51.0;Masters;>50K
Never-married;42;38.0;Some-college;<=50K
Married-civ-spouse;50;42.0;Bachelors;>50K
Married-civ-spouse;45;43.0;HS-grad;<=50K
Never-married;48;24.0;Bachelors;<=50K
Divorced;40;29.0;HS-grad;<=50K
Married-civ-spouse;40;48.0;HS-grad;<=50K
Married-civ-spouse;40;44.0;Assoc-acdm;<=50K
Married-civ-spouse;40;62.0;Bachelors;>50K
Married-civ-spouse;40;45.0;10th;<=50K
Married-civ-spouse;40;52.0;Preschool;<=50K
Married-civ-spouse;45;36.0;Bachelors;>50K
Married-civ-spouse;40;32.0;Assoc-acdm;<=50K
Widowed;50;48.0;Some-college;<=50K
Never-married;38;26.0;HS-grad;<=50K
Never-married;20;19.0;Some-college;<=50K
Married-civ-spouse;45;47.0;Assoc-voc;>50K
Never-married;40;38.0;Masters;<=50K
Divorced;33;62.0;Masters;>50K
Never-married;40;22.0;Assoc-acdm;<=50K
Separated;40;49.0;5th-6th;<=50K
Divorced;40;41.0;Some-college;<=50K
Never-married;40;54.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;HS-grad;>50K
Married-civ-spouse;44;36.0;Some-college;<=50K
Never-married;40;27.0;Bachelors;<=50K
Never-married;10;18.0;Some-college;<=50K
Married-civ-spouse;40;45.0;Some-college;<=50K
Widowed;20;77.0;Bachelors;<=50K
Divorced;40;50.0;Assoc-acdm;<=50K
Married-civ-spouse;55;37.0;Bachelors;>50K
Never-married;40;52.0;HS-grad;<=50K
Divorced;40;59.0;5th-6th;<=50K
Never-married;12;18.0;Some-college;<=50K
Married-civ-spouse;40;50.0;Assoc-voc;<=50K
Divorced;47;60.0;Some-college;<=50K
Married-civ-spouse;40;55.0;HS-grad;<=50K
Married-civ-spouse;55;68.0;Some-college;>50K
Married-civ-spouse;2;60.0;Some-college;<=50K
Never-married;8;22.0;Bachelors;<=50K
Married-civ-spouse;60;42.0;HS-grad;<=50K
Never-married;30;24.0;Some-college;<=50K
Never-married;40;19.0;HS-grad;<=50K
Married-civ-spouse;55;46.0;HS-grad;<=50K
Married-civ-spouse;25;68.0;HS-grad;<=50K
Divorced;40;36.0;9th;<=50K
Married-civ-spouse;40;38.0;Some-college;>50K
Married-civ-spouse;40;52.0;HS-grad;<=50K
Married-civ-spouse;48;34.0;HS-grad;>50K
Married-civ-spouse;45;33.0;HS-grad;<=50K
Married-civ-spouse;16;71.0;Some-college;<=50K
Married-civ-spouse;40;55.0;10th;<=50K
Never-married;40;24.0;Some-college;<=50K
Married-civ-spouse;40;59.0;11th;<=50K
Married-civ-spouse;40;59.0;HS-grad;>50K
Never-married;10;19.0;Some-college;<=50K
Married-civ-spouse;70;50.0;Some-college;<=50K
Married-civ-spouse;45;31.0;HS-grad;<=50K
Separated;40;63.0;11th;<=50K
Married-civ-spouse;40;30.0;Assoc-voc;<=50K
Married-civ-spouse;38;38.0;Bachelors;<=50K
Never-married;20;26.0;Masters;<=50K
Never-married;40;19.0;Some-college;<=50K
Married-civ-spouse;40;46.0;HS-grad;<=50K
Never-married;40;32.0;HS-grad;<=50K
Married-civ-spouse;40;64.0;HS-grad;<=50K
Never-married;48;32.0;Assoc-acdm;<=50K
Never-married;20;20.0;Some-college;<=50K
Never-married;15;19.0;Some-college;<=50K
Married-civ-spouse;40;27.0;HS-grad;<=50K
Married-civ-spouse;55;66.0;Bachelors;>50K
Married-civ-spouse;40;50.0;HS-grad;>50K
Married-civ-spouse;40;35.0;HS-grad;<=50K
Never-married;40;27.0;Bachelors;<=50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Widowed;25;65.0;HS-grad;<=50K
Married-civ-spouse;40;63.0;HS-grad;<=50K
Divorced;35;29.0;Some-college;<=50K
Married-civ-spouse;86;47.0;Some-college;<=50K
Married-civ-spouse;40;38.0;HS-grad;<=50K
Married-civ-spouse;40;50.0;HS-grad;<=50K
Married-civ-spouse;99;35.0;Assoc-voc;<=50K
Married-civ-spouse;43;57.0;10th;<=50K
Married-civ-spouse;40;41.0;HS-grad;>50K
Never-married;35;18.0;11th;<=50K
Never-married;40;31.0;HS-grad;<=50K
Divorced;44;34.0;HS-grad;<=50K
Never-married;40;35.0;Masters;<=50K
Never-married;40;24.0;Some-college;<=50K
Never-married;48;22.0;Some-college;<=50K
Never-married;45;29.0;HS-grad;<=50K
Never-married;20;18.0;HS-grad;<=50K
Married-civ-spouse;60;38.0;Masters;>50K
Never-married;24;27.0;9th;<=50K
Never-married;40;23.0;11th;<=50K
Married-civ-spouse;40;43.0;Masters;>50K
Married-civ-spouse;36;72.0;5th-6th;<=50K
Never-married;40;29.0;Some-college;<=50K
Widowed;8;70.0;HS-grad;<=50K
Never-married;14;17.0;HS-grad;<=50K
Married-civ-spouse;40;36.0;Doctorate;>50K
Married-civ-spouse;40;49.0;Masters;>50K
Never-married;40;35.0;Some-college;<=50K
Married-civ-spouse;46;49.0;HS-grad;<=50K
Married-civ-spouse;40;31.0;HS-grad;<=50K
Married-civ-spouse;40;45.0;HS-grad;<=50K
Never-married;40;25.0;HS-grad;<=50K
Never-married;40;27.0;Some-college;<=50K
Never-married;25;20.0;Some-college;<=50K
Never-married;40;50.0;Masters;<=50K
Never-married;40;32.0;Assoc-acdm;<=50K
Married-civ-spouse;40;39.0;HS-grad;>50K
Separated;40;37.0;Some-college;<=50K
Married-civ-spouse;40;26.0;HS-grad;>50K
Divorced;7;90.0;10th;<=50K
Married-civ-spouse;40;45.0;Assoc-acdm;<=50K
Married-civ-spouse;16;71.0;Bachelors;<=50K
Married-civ-spouse;29;63.0;HS-grad;<=50K
Never-married;32;19.0;Some-college;<=50K
Divorced;20;54.0;HS-grad;<=50K
Married-civ-spouse;60;42.0;HS-grad;>50K
Never-married;50;29.0;Assoc-acdm;<=50K
Married-civ-spouse;41;33.0;Some-college;>50K
Never-married;40;34.0;HS-grad;<=50K
Married-civ-spouse;60;51.0;Masters;>50K
Never-married;25;27.0;Masters;<=50K
Married-civ-spouse;40;57.0;1st-4th;<=50K
Never-married;46;25.0;Some-college;<=50K
Divorced;40;39.0;Bachelors;<=50K
Married-civ-spouse;50;40.0;Masters;<=50K
Never-married;16;18.0;Some-college;<=50K
Never-married;40;34.0;Some-college;<=50K
Never-married;42;39.0;HS-grad;>50K
Never-married;35;21.0;HS-grad;<=50K
Divorced;40;63.0;HS-grad;<=50K
Divorced;40;44.0;Some-college;<=50K
Never-married;40;37.0;Bachelors;<=50K
Never-married;18;18.0;HS-grad;<=50K
Married-civ-spouse;48;29.0;Some-college;<=50K
Divorced;40;46.0;Some-college;<=50K
Never-married;20;21.0;Some-college;<=50K
Married-civ-spouse;20;44.0;Bachelors;>50K
Never-married;10;18.0;12th;<=50K
Married-civ-spouse;40;39.0;HS-grad;>50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Married-spouse-absent;10;24.0;Masters;<=50K
Divorced;60;39.0;Bachelors;<=50K
Married-civ-spouse;40;62.0;Masters;<=50K
Never-married;41;24.0;Some-college;<=50K
Married-civ-spouse;40;30.0;HS-grad;<=50K
Married-civ-spouse;45;53.0;12th;>50K
Married-civ-spouse;51;34.0;HS-grad;<=50K
Married-spouse-absent;60;36.0;HS-grad;<=50K
Never-married;35;19.0;HS-grad;<=50K
Never-married;45;44.0;Bachelors;<=50K
Married-civ-spouse;44;43.0;HS-grad;<=50K
Never-married;56;29.0;Assoc-voc;>50K
Married-civ-spouse;40;52.0;HS-grad;>50K
Divorced;40;43.0;HS-grad;<=50K
Married-spouse-absent;50;43.0;Masters;<=50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Never-married;20;23.0;Assoc-acdm;<=50K
Divorced;40;46.0;Some-college;<=50K
Married-spouse-absent;20;60.0;HS-grad;<=50K
Married-civ-spouse;35;51.0;Bachelors;>50K
Never-married;40;20.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Married-civ-spouse;40;40.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;Bachelors;>50K
Widowed;41;31.0;Bachelors;<=50K
Divorced;40;25.0;Some-college;<=50K
Never-married;35;33.0;Bachelors;<=50K
Married-civ-spouse;55;39.0;Some-college;<=50K
Never-married;40;29.0;Assoc-voc;<=50K
Divorced;38;39.0;HS-grad;<=50K
Married-civ-spouse;60;47.0;HS-grad;>50K
Never-married;50;31.0;Some-college;<=50K
Never-married;40;20.0;Some-college;<=50K
Never-married;16;26.0;HS-grad;<=50K
Married-civ-spouse;40;49.0;HS-grad;<=50K
Never-married;40;33.0;Some-college;<=50K
Married-civ-spouse;45;57.0;9th;<=50K
Never-married;40;19.0;HS-grad;<=50K
Separated;20;22.0;11th;<=50K
Never-married;40;35.0;Masters;>50K
Married-civ-spouse;45;32.0;9th;<=50K
Divorced;40;35.0;HS-grad;<=50K
Never-married;40;49.0;Bachelors;>50K
Never-married;12;18.0;HS-grad;<=50K
Married-civ-spouse;35;67.0;HS-grad;<=50K
Married-civ-spouse;40;48.0;HS-grad;>50K
Never-married;40;18.0;11th;<=50K
Divorced;60;52.0;Masters;<=50K
Never-married;25;17.0;10th;<=50K
Never-married;40;22.0;Some-college;<=50K
Widowed;40;58.0;11th;<=50K
Married-civ-spouse;45;41.0;Bachelors;>50K
Never-married;12;20.0;Some-college;<=50K
Married-civ-spouse;40;40.0;Bachelors;>50K
Divorced;40;31.0;Assoc-voc;<=50K
Married-civ-spouse;60;32.0;HS-grad;>50K
Married-civ-spouse;40;38.0;Bachelors;>50K
Married-civ-spouse;40;55.0;Some-college;<=50K
Married-civ-spouse;40;35.0;Some-college;>50K
Married-civ-spouse;50;28.0;HS-grad;<=50K
Married-civ-spouse;25;80.0;11th;<=50K
Divorced;40;42.0;HS-grad;<=50K
Married-civ-spouse;40;58.0;HS-grad;>50K
Never-married;40;28.0;Bachelors;<=50K
Never-married;35;19.0;Some-college;<=50K
Never-married;40;28.0;Some-college;<=50K
Married-civ-spouse;35;45.0;Some-college;>50K
Never-married;50;25.0;Bachelors;<=50K
Widowed;8;83.0;HS-grad;<=50K
Divorced;55;63.0;HS-grad;<=50K
Married-civ-spouse;50;50.0;Assoc-voc;>50K
Divorced;40;28.0;HS-grad;<=50K
Married-civ-spouse;60;41.0;Assoc-voc;>50K
Married-civ-spouse;25;58.0;Bachelors;<=50K
Divorced;40;32.0;10th;<=50K
Married-civ-spouse;50;36.0;Bachelors;>50K
Married-civ-spouse;40;27.0;HS-grad;>50K
Married-civ-spouse;48;64.0;11th;<=50K
Married-civ-spouse;50;45.0;Some-college;>50K
Divorced;45;42.0;Assoc-acdm;<=50K
Never-married;35;23.0;Some-college;<=50K
Never-married;40;26.0;Bachelors;<=50K
Married-civ-spouse;51;28.0;HS-grad;<=50K
Married-civ-spouse;40;31.0;Bachelors;>50K
Married-civ-spouse;40;32.0;Some-college;<=50K
Never-married;40;23.0;HS-grad;<=50K
Never-married;10;21.0;Some-college;<=50K
Divorced;40;49.0;HS-grad;<=50K
Married-civ-spouse;50;31.0;HS-grad;>50K
Married-civ-spouse;50;27.0;Bachelors;<=50K
Married-civ-spouse;30;34.0;10th;<=50K
Never-married;50;32.0;Bachelors;<=50K
Married-civ-spouse;40;39.0;9th;>50K
Widowed;20;36.0;Assoc-voc;<=50K
Separated;35;48.0;11th;<=50K
Never-married;5;17.0;11th;<=50K
Divorced;30;33.0;HS-grad;<=50K
Divorced;40;38.0;10th;<=50K
Married-civ-spouse;10;62.0;7th-8th;<=50K
Married-civ-spouse;50;33.0;HS-grad;>50K
Married-civ-spouse;37;27.0;9th;<=50K
Married-civ-spouse;40;36.0;Bachelors;>50K
Never-married;25;21.0;Assoc-acdm;<=50K
Never-married;40;46.0;HS-grad;<=50K
Never-married;30;24.0;HS-grad;<=50K
Never-married;45;19.0;Some-college;<=50K
Married-civ-spouse;50;43.0;Bachelors;>50K
Married-spouse-absent;40;27.0;1st-4th;<=50K
Married-civ-spouse;45;48.0;Some-college;<=50K
Married-civ-spouse;8;67.0;11th;<=50K
Divorced;40;47.0;Some-college;<=50K
Married-civ-spouse;40;32.0;HS-grad;<=50K
Never-married;40;40.0;Bachelors;<=50K
Married-civ-spouse;40;46.0;Doctorate;>50K
Never-married;10;21.0;Some-college;<=50K
Married-civ-spouse;50;41.0;HS-grad;<=50K
Never-married;40;29.0;10th;<=50K
Divorced;38;44.0;Masters;<=50K
Divorced;34;31.0;HS-grad;<=50K
Married-civ-spouse;20;55.0;Assoc-voc;<=50K
Married-civ-spouse;25;28.0;Some-college;<=50K
Divorced;4;37.0;Assoc-voc;<=50K
Married-civ-spouse;50;38.0;HS-grad;<=50K
Married-civ-spouse;40;53.0;Bachelors;>50K
Never-married;40;21.0;Some-college;<=50K
Never-married;50;59.0;Doctorate;<=50K
Never-married;55;29.0;Prof-school;<=50K
Never-married;40;22.0;Some-college;<=50K
Never-married;45;17.0;11th;<=50K
Married-civ-spouse;45;36.0;HS-grad;<=50K
Divorced;45;24.0;HS-grad;>50K
Married-civ-spouse;52;60.0;Masters;>50K
Married-civ-spouse;60;33.0;HS-grad;>50K
Widowed;30;60.0;Assoc-voc;<=50K
Divorced;55;45.0;Masters;<=50K
Divorced;40;21.0;10th;<=50K
Never-married;35;20.0;HS-grad;<=50K
Married-civ-spouse;40;52.0;HS-grad;<=50K
Never-married;40;25.0;Some-college;<=50K
Married-civ-spouse;40;50.0;HS-grad;<=50K
Never-married;40;29.0;Some-college;<=50K
Divorced;45;52.0;HS-grad;<=50K
Never-married;20;18.0;HS-grad;<=50K
Married-civ-spouse;54;56.0;Assoc-voc;>50K
Married-civ-spouse;50;35.0;Some-college;>50K
Married-civ-spouse;40;24.0;HS-grad;<=50K
Never-married;50;24.0;Bachelors;<=50K
