;hours_per_week;age;income;marital_status_Divorced;marital_status_Married-AF-spouse;marital_status_Married-civ-spouse;marital_status_Married-spouse-absent;marital_status_Never-married;marital_status_Separated;marital_status_Widowed
2733;40;31;<=50K;0;0;0;0;1;0;0
2734;40;26;<=50K;0;0;0;0;1;0;0
2735;40;48;<=50K;0;0;1;0;0;0;0
2736;40;32;<=50K;0;0;0;0;1;0;0
2737;40;22;<=50K;0;0;0;0;1;0;0
2738;40;20;<=50K;0;0;0;0;1;0;0
2739;40;35;<=50K;1;0;0;0;0;0;0
2740;25;17;<=50K;0;0;0;0;1;0;0
2741;40;41;<=50K;0;0;1;0;0;0;0
2742;45;19;<=50K;0;0;0;0;1;0;0
2743;2;64;<=50K;0;0;1;0;0;0;0
2744;35;33;<=50K;1;0;0;0;0;0;0
2745;30;66;<=50K;0;0;1;0;0;0;0
2746;40;36;>50K;0;0;1;0;0;0;0
2747;20;22;<=50K;0;0;0;0;1;0;0
2748;40;27;<=50K;0;0;0;0;1;0;0
2749;37;76;<=50K;0;0;0;0;0;0;1
2750;40;54;<=50K;0;0;1;0;0;0;0
2751;3;65;<=50K;0;0;1;0;0;0;0
2752;40;57;<=50K;0;0;1;0;0;0;0
2753;40;63;<=50K;0;0;1;0;0;0;0
2754;40;35;>50K;0;0;0;0;1;0;0
2755;50;33;<=50K;1;0;0;0;0;0;0
2756;40;52;<=50K;0;0;0;0;1;0;0
2757;55;37;>50K;0;0;1;0;0;0;0
2758;40;18;<=50K;0;0;0;0;1;0;0
2759;50;30;<=50K;0;0;1;0;0;0;0
2760;40;47;<=50K;0;0;1;0;0;0;0
2761;30;34;<=50K;1;0;0;0;0;0;0
2762;40;44;<=50K;0;0;1;0;0;0;0
2763;40;33;<=50K;0;0;1;0;0;0;0
2764;40;33;<=50K;1;0;0;0;0;0;0
2765;55;50;<=50K;0;0;1;0;0;0;0
2766;40;41;<=50K;0;0;0;0;1;0;0
2767;48;41;>50K;0;0;1;0;0;0;0
2768;40;34;<=50K;0;0;0;0;1;0;0
2769;72;48;<=50K;0;0;0;0;1;0;0
2770;40;44;<=50K;1;0;0;0;0;0;0
2771;25;29;<=50K;0;0;1;0;0;0;0
2772;40;37;<=50K;0;0;0;0;0;1;0
2773;40;26;<=50K;0;0;0;0;1;0;0
2774;40;27;<=50K;0;0;0;0;1;0;0
2775;18;17;<=50K;0;0;0;0;1;0;0
2776;45;47;<=50K;0;0;1;0;0;0;0
2777;40;18;<=50K;0;0;0;0;1;0;0
2778;24;22;<=50K;0;0;0;0;1;0;0
2779;50;36;>50K;0;0;1;0;0;0;0
2780;50;34;>50K;0;0;1;0;0;0;0
2781;50;37;<=50K;0;0;0;0;1;0;0
2782;40;48;<=50K;0;0;1;0;0;0;0
2783;45;30;<=50K;0;0;1;0;0;0;0
2784;37;25;<=50K;0;0;0;0;1;0;0
2785;40;64;<=50K;0;0;0;0;0;0;1
2786;38;23;<=50K;0;0;0;0;1;0;0
2787;40;85;>50K;0;0;0;0;0;0;1
2788;40;26;<=50K;0;0;0;0;1;0;0
2789;25;17;<=50K;0;0;0;0;1;0;0
2790;35;21;<=50K;0;0;0;0;1;0;0
2791;40;44;>50K;0;0;0;0;1;0;0
2792;10;20;<=50K;0;0;0;0;1;0;0
2793;47;47;>50K;0;0;1;0;0;0;0
2794;68;32;<=50K;1;0;0;0;0;0;0
2795;36;37;<=50K;1;0;0;0;0;0;0
2796;40;58;<=50K;1;0;0;0;0;0;0
2797;40;27;<=50K;1;0;0;0;0;0;0
2798;40;39;<=50K;1;0;0;0;0;0;0
2799;40;42;<=50K;1;0;0;0;0;0;0
2800;40;57;<=50K;0;0;1;0;0;0;0
2801;35;47;>50K;0;0;1;0;0;0;0
2802;37;32;<=50K;0;0;0;0;1;0;0
2803;40;39;<=50K;0;0;1;0;0;0;0
2804;40;60;<=50K;0;0;1;0;0;0;0
2805;37;53;<=50K;1;0;0;0;0;0;0
2806;48;38;<=50K;0;0;0;0;1;0;0
2807;40;30;<=50K;0;0;0;0;1;0;0
2808;25;19;<=50K;0;0;0;0;1;0;0
2809;40;33;>50K;0;0;1;0;0;0;0
2810;40;29;<=50K;0;0;0;0;1;0;0
2811;40;41;<=50K;1;0;0;0;0;0;0
2812;40;40;<=50K;0;0;1;0;0;0;0
2813;40;67;>50K;0;0;1;0;0;0;0
2814;40;59;<=50K;0;0;0;0;0;0;1
2815;40;47;<=50K;1;0;0;0;0;0;0
2816;40;25;<=50K;0;0;0;0;1;0;0
2817;50;45;>50K;0;0;1;0;0;0;0
2818;50;66;<=50K;0;0;1;0;0;0;0
2819;35;47;<=50K;1;0;0;0;0;0;0
2820;40;28;<=50K;0;0;0;0;1;0;0
2821;40;55;<=50K;0;0;0;1;0;0;0
2822;32;36;<=50K;1;0;0;0;0;0;0
2823;14;45;<=50K;0;0;1;0;0;0;0
2824;30;19;<=50K;0;0;0;0;1;0;0
2825;40;31;<=50K;0;0;0;0;1;0;0
2826;40;27;<=50K;0;0;0;0;1;0;0
2827;40;44;<=50K;0;0;0;0;1;0;0
2828;30;38;<=50K;0;0;1;0;0;0;0
2829;42;45;<=50K;0;0;1;0;0;0;0
2830;40;33;<=50K;0;0;0;0;1;0;0
2831;40;36;<=50K;0;0;0;0;1;0;0
2832;40;23;<=50K;0;0;0;0;1;0;0
2833;56;74;<=50K;0;0;1;0;0;0;0
2834;14;47;<=50K;1;0;0;0;0;0;0
2835;12;21;<=50K;0;0;0;0;1;0;0
2836;30;45;<=50K;1;0;0;0;0;0;0
2837;65;39;<=50K;1;0;0;0;0;0;0
2838;40;20;<=50K;0;0;0;0;1;0;0
2839;40;36;>50K;0;0;1;0;0;0;0
2840;35;20;<=50K;0;0;0;0;1;0;0
2841;40;40;>50K;0;0;0;1;0;0;0
2842;40;43;<=50K;1;0;0;0;0;0;0
2843;45;44;<=50K;1;0;0;0;0;0;0
2844;40;56;<=50K;0;0;0;0;0;0;1
2845;40;59;<=50K;0;0;1;0;0;0;0
2846;40;46;<=50K;1;0;0;0;0;0;0
2847;60;51;>50K;0;0;1;0;0;0;0
2848;25;40;<=50K;0;0;1;0;0;0;0
2849;40;39;>50K;0;0;1;0;0;0;0
2850;55;24;<=50K;0;0;0;0;1;0;0
2851;40;34;>50K;0;0;1;0;0;0;0
2852;40;44;<=50K;1;0;0;0;0;0;0
2853;50;52;>50K;0;0;1;0;0;0;0
2854;35;38;>50K;0;0;1;0;0;0;0
2855;20;24;<=50K;0;0;0;0;1;0;0
2856;50;42;>50K;0;0;1;0;0;0;0
2857;40;35;<=50K;0;0;0;1;0;0;0
2858;54;37;>50K;0;0;1;0;0;0;0
2859;8;68;<=50K;0;0;1;0;0;0;0
2860;40;34;>50K;0;0;1;0;0;0;0
2861;40;24;<=50K;0;0;1;0;0;0;0
2862;60;45;>50K;0;0;1;0;0;0;0
2863;45;46;>50K;0;0;1;0;0;0;0
2864;40;46;<=50K;0;0;1;0;0;0;0
2865;40;27;<=50K;0;0;1;0;0;0;0
2866;60;39;<=50K;1;0;0;0;0;0;0
2867;40;65;>50K;0;0;1;0;0;0;0
2868;12;17;<=50K;0;0;0;0;1;0;0
2869;40;41;<=50K;0;0;0;0;1;0;0
2870;9;47;<=50K;1;0;0;0;0;0;0
2871;40;32;<=50K;0;0;1;0;0;0;0
2872;50;31;>50K;0;0;1;0;0;0;0
2873;40;31;<=50K;1;0;0;0;0;0;0
2874;40;30;<=50K;0;0;0;0;1;0;0
2875;40;47;<=50K;1;0;0;0;0;0;0
2876;50;42;>50K;0;0;1;0;0;0;0
2877;40;39;<=50K;1;0;0;0;0;0;0
2878;50;33;>50K;0;0;1;0;0;0;0
2879;40;23;<=50K;0;0;1;0;0;0;0
2880;45;29;<=50K;0;0;0;0;1;0;0
2881;40;31;<=50K;0;0;0;1;0;0;0
2882;40;59;<=50K;0;0;1;0;0;0;0
2883;40;42;<=50K;1;0;0;0;0;0;0
2884;40;57;>50K;1;0;0;0;0;0;0
2885;40;48;>50K;0;0;1;0;0;0;0
2886;50;28;<=50K;0;0;1;0;0;0;0
2887;24;38;<=50K;0;0;0;0;1;0;0
2888;6;67;<=50K;0;0;0;0;0;0;1
2889;40;46;<=50K;1;0;0;0;0;0;0
2890;40;24;<=50K;0;0;0;0;1;0;0
2891;12;23;<=50K;0;0;1;0;0;0;0
2892;20;23;<=50K;0;0;0;0;1;0;0
2893;40;22;<=50K;0;0;0;0;1;0;0
2894;40;30;<=50K;0;0;0;1;0;0;0
2895;40;40;<=50K;0;0;1;0;0;0;0
2896;80;35;<=50K;0;0;1;0;0;0;0
2897;40;56;<=50K;0;0;0;0;0;0;1
2898;70;31;>50K;0;0;1;0;0;0;0
2899;40;40;>50K;0;0;1;0;0;0;0
2900;60;40;<=50K;0;0;1;0;0;0;0
2901;11;21;<=50K;0;0;0;0;1;0;0
2902;40;30;<=50K;0;0;1;0;0;0;0
2903;84;44;>50K;0;0;1;0;0;0;0
2904;50;51;>50K;0;0;1;0;0;0;0
2905;40;66;>50K;1;0;0;0;0;0;0
2906;55;38;<=50K;1;0;0;0;0;0;0
2907;40;22;<=50K;0;0;0;0;1;0;0
2908;16;35;<=50K;1;0;0;0;0;0;0
2909;8;18;<=50K;0;0;0;0;1;0;0
2910;35;25;<=50K;0;0;0;0;1;0;0
2911;60;63;>50K;0;0;1;0;0;0;0
2912;30;24;<=50K;0;0;0;0;1;0;0
2913;40;61;<=50K;0;0;1;0;0;0;0
2914;65;37;>50K;0;0;1;0;0;0;0
2915;40;34;<=50K;0;0;1;0;0;0;0
2916;40;59;>50K;0;0;1;0;0;0;0
2917;55;51;<=50K;0;0;1;0;0;0;0
2918;38;32;<=50K;1;0;0;0;0;0;0
2919;50;51;>50K;0;0;1;0;0;0;0
2920;40;50;>50K;0;0;1;0;0;0;0
2921;24;19;<=50K;0;0;0;0;1;0;0
2922;40;26;<=50K;0;0;0;0;1;0;0
2923;32;35;<=50K;0;0;1;0;0;0;0
2924;40;56;>50K;0;0;1;0;0;0;0
2925;40;41;>50K;0;0;1;0;0;0;0
2926;50;39;>50K;0;0;1;0;0;0;0
2927;50;27;<=50K;0;0;1;0;0;0;0
2928;40;47;>50K;0;0;1;0;0;0;0
2929;6;73;<=50K;0;0;1;0;0;0;0
2930;45;31;<=50K;1;0;0;0;0;0;0
2931;40;40;<=50K;0;0;1;0;0;0;0
2932;40;20;<=50K;0;0;0;0;1;0;0
2933;40;33;<=50K;0;0;1;0;0;0;0
2934;40;32;<=50K;0;0;0;0;1;0;0
2935;35;28;<=50K;0;0;1;0;0;0;0
2936;38;49;<=50K;1;0;0;0;0;0;0
2937;60;55;<=50K;0;0;1;0;0;0;0
2938;40;28;<=50K;1;0;0;0;0;0;0
2939;40;25;<=50K;0;0;0;0;1;0;0
2940;35;38;<=50K;0;0;0;0;1;0;0
2941;40;26;<=50K;0;0;0;0;1;0;0
2942;45;42;>50K;0;0;1;0;0;0;0
2943;60;42;>50K;0;0;1;0;0;0;0
2944;40;34;<=50K;1;0;0;0;0;0;0
2945;40;50;<=50K;0;0;0;1;0;0;0
2946;40;43;>50K;1;0;0;0;0;0;0
2947;45;35;>50K;0;0;1;0;0;0;0
2948;45;19;<=50K;0;0;0;0;1;0;0
2949;90;44;<=50K;0;0;1;0;0;0;0
2950;55;55;>50K;0;0;0;0;0;0;1
2951;40;30;<=50K;1;0;0;0;0;0;0
2952;60;33;<=50K;0;0;0;0;1;0;0
2953;40;34;<=50K;0;0;0;0;0;1;0
2954;80;55;>50K;0;0;1;0;0;0;0
2955;40;44;<=50K;0;0;0;0;1;0;0
2956;45;45;>50K;0;0;1;0;0;0;0
2957;40;60;>50K;0;0;1;0;0;0;0
2958;40;24;<=50K;0;0;0;0;1;0;0
2959;48;37;>50K;0;0;1;0;0;0;0
2960;40;36;<=50K;1;0;0;0;0;0;0
2961;35;18;<=50K;0;0;1;0;0;0;0
2962;40;32;<=50K;0;0;0;0;1;0;0
2963;40;57;<=50K;0;0;0;0;1;0;0
2964;35;25;<=50K;0;0;0;0;1;0;0
2965;99;41;>50K;0;0;1;0;0;0;0
2966;40;41;<=50K;1;0;0;0;0;0;0
2967;30;23;<=50K;0;0;0;0;1;0;0
2968;40;47;<=50K;0;0;0;0;1;0;0
2969;30;39;<=50K;0;0;0;0;0;1;0
2970;30;25;<=50K;0;0;0;0;1;0;0
2971;40;47;>50K;0;0;1;0;0;0;0
2972;45;29;<=50K;0;0;1;0;0;0;0
2973;40;40;<=50K;0;0;1;0;0;0;0
2974;40;34;<=50K;0;0;0;0;1;0;0
2975;40;37;>50K;0;0;1;0;0;0;0
2976;40;48;<=50K;0;0;0;0;1;0;0
2977;40;28;<=50K;0;0;1;0;0;0;0
2978;40;40;<=50K;0;0;1;0;0;0;0
2979;50;38;>50K;0;0;1;0;0;0;0
2980;40;27;<=50K;0;0;0;0;1;0;0
2981;40;56;<=50K;0;0;1;0;0;0;0
2982;40;43;>50K;0;0;1;0;0;0;0
2983;28;28;<=50K;0;0;0;0;1;0;0
2984;40;43;<=50K;0;0;1;0;0;0;0
2985;48;49;>50K;1;0;0;0;0;0;0
2986;45;44;<=50K;0;0;1;0;0;0;0
2987;40;25;<=50K;0;0;1;0;0;0;0
2988;40;61;>50K;0;0;1;0;0;0;0
2989;50;41;>50K;0;0;1;0;0;0;0
2990;50;32;>50K;0;0;0;0;1;0;0
2991;45;28;<=50K;0;0;0;0;1;0;0
2992;30;23;<=50K;0;0;0;0;1;0;0
2993;40;31;<=50K;0;0;0;0;0;1;0
2994;40;48;<=50K;0;0;1;0;0;0;0
2995;40;27;<=50K;0;0;0;0;0;1;0
2996;40;27;<=50K;0;0;0;0;1;0;0
2997;49;60;<=50K;0;0;1;0;0;0;0
2998;12;17;<=50K;0;0;0;0;1;0;0
2999;48;25;<=50K;0;0;1;0;0;0;0
3000;20;69;<=50K;0;0;0;0;0;0;1
3001;20;17;<=50K;0;0;0;0;1;0;0
3002;40;19;<=50K;0;0;0;0;1;0;0
3003;80;25;>50K;0;0;1;0;0;0;0
3004;20;20;<=50K;0;0;0;0;1;0;0
3005;20;32;<=50K;0;0;0;0;1;0;0
3006;60;49;<=50K;0;0;0;0;1;0;0
3007;22;57;<=50K;0;0;1;0;0;0;0
3008;40;25;<=50K;0;0;0;0;1;0;0
3009;20;68;<=50K;0;0;1;0;0;0;0
3010;50;34;>50K;0;0;1;0;0;0;0
3011;40;36;<=50K;0;0;1;0;0;0;0
3012;50;54;>50K;1;0;0;0;0;0;0
3013;60;39;<=50K;1;0;0;0;0;0;0
3014;35;22;<=50K;0;0;0;0;1;0;0
3015;40;21;<=50K;0;0;1;0;0;0;0
3016;40;57;<=50K;0;0;1;0;0;0;0
3017;40;38;<=50K;0;0;1;0;0;0;0
3018;40;26;<=50K;0;0;0;0;1;0;0
3019;15;19;<=50K;0;0;0;0;1;0;0
3020;40;31;<=50K;0;0;0;0;1;0;0
3021;45;55;>50K;0;0;1;0;0;0;0
3022;40;42;<=50K;1;0;0;0;0;0;0
3023;40;37;<=50K;0;0;0;0;1;0;0
3024;40;32;<=50K;0;0;0;0;1;0;0
3025;40;18;<=50K;0;0;0;0;1;0;0
3026;40;21;<=50K;0;0;0;0;1;0;0
3027;15;67;>50K;0;0;1;0;0;0;0
3028;40;35;<=50K;0;0;1;0;0;0;0
3029;21;23;<=50K;0;0;0;0;1;0;0
3030;30;30;<=50K;0;0;0;0;1;0;0
3031;40;44;>50K;0;0;1;0;0;0;0
3032;40;46;<=50K;1;0;0;0;0;0;0
3033;40;36;<=50K;0;0;0;0;1;0;0
3034;40;22;<=50K;0;0;0;0;1;0;0
3035;44;41;<=50K;0;0;0;0;0;1;0
3036;40;25;<=50K;0;0;0;0;1;0;0
3037;40;21;<=50K;0;0;0;0;1;0;0
3038;99;32;<=50K;0;0;1;0;0;0;0
3039;35;49;<=50K;1;0;0;0;0;0;0
3040;40;39;<=50K;0;0;0;0;1;0;0
3041;40;26;<=50K;0;0;0;0;1;0;0
3042;16;26;<=50K;0;0;0;0;1;0;0
3043;40;40;<=50K;0;0;1;0;0;0;0
3044;40;24;<=50K;0;0;0;0;0;1;0
3045;60;44;<=50K;0;0;1;0;0;0;0
3046;50;36;<=50K;0;0;1;0;0;0;0
3047;70;54;<=50K;0;0;1;0;0;0;0
3048;40;49;<=50K;1;0;0;0;0;0;0
3049;45;19;<=50K;0;0;1;0;0;0;0
3050;25;39;<=50K;1;0;0;0;0;0;0
3051;43;38;<=50K;0;0;1;0;0;0;0
3052;50;29;<=50K;0;0;1;0;0;0;0
3053;60;49;>50K;0;0;1;0;0;0;0
3054;38;22;<=50K;0;0;0;0;1;0;0
3055;8;34;<=50K;0;0;1;0;0;0;0
3056;45;38;<=50K;0;0;0;0;1;0;0
3057;35;43;<=50K;1;0;0;0;0;0;0
3058;40;46;>50K;0;0;1;0;0;0;0
3059;40;30;>50K;0;0;1;0;0;0;0
3060;40;50;>50K;0;0;0;0;0;1;0
3061;40;63;<=50K;0;0;1;0;0;0;0
3062;24;25;<=50K;0;0;0;0;1;0;0
3063;50;39;>50K;0;0;0;0;0;1;0
3064;45;54;>50K;0;0;0;0;0;1;0
3065;40;32;>50K;0;0;1;0;0;0;0
3066;40;41;>50K;0;0;1;0;0;0;0
3067;36;21;<=50K;0;0;0;0;1;0;0
3068;48;52;>50K;0;0;0;0;1;0;0
3069;50;42;>50K;1;0;0;0;0;0;0
3070;20;21;<=50K;0;0;0;0;1;0;0
3071;36;30;>50K;0;0;1;0;0;0;0
3072;32;44;<=50K;0;0;0;0;1;0;0
3073;40;41;>50K;0;0;1;0;0;0;0
3074;65;32;<=50K;0;0;1;0;0;0;0
3075;21;35;<=50K;1;0;0;0;0;0;0
3076;58;30;<=50K;1;0;0;0;0;0;0
3077;20;46;<=50K;0;0;0;0;1;0;0
3078;50;42;<=50K;0;0;0;0;0;1;0
3079;50;34;<=50K;0;0;0;0;1;0;0
3080;37;25;<=50K;0;0;0;0;1;0;0
3081;40;51;>50K;0;0;1;0;0;0;0
3082;50;29;<=50K;0;0;1;0;0;0;0
3083;80;26;<=50K;0;0;0;0;1;0;0
3084;40;55;<=50K;0;0;1;0;0;0;0
3085;40;41;<=50K;0;0;0;1;0;0;0
3086;16;21;<=50K;0;0;0;0;1;0;0
3087;20;25;<=50K;0;0;0;0;1;0;0
3088;45;24;<=50K;0;0;0;0;1;0;0
3089;40;45;<=50K;0;0;1;0;0;0;0
3090;40;37;<=50K;0;0;0;0;1;0;0
3091;40;42;<=50K;0;0;1;0;0;0;0
3092;20;30;<=50K;0;0;0;0;1;0;0
3093;70;68;<=50K;1;0;0;0;0;0;0
3094;20;19;<=50K;0;0;0;0;1;0;0
3095;30;51;<=50K;1;0;0;0;0;0;0
3096;40;60;<=50K;0;0;0;0;0;1;0
3097;40;20;<=50K;0;0;0;0;1;0;0
3098;18;21;<=50K;0;0;0;0;1;0;0
3099;50;47;>50K;0;0;1;0;0;0;0
3100;50;43;>50K;0;0;1;0;0;0;0
3101;38;43;<=50K;1;0;0;0;0;0;0
3102;40;38;<=50K;0;0;1;0;0;0;0
3103;45;28;<=50K;0;0;0;0;1;0;0
3104;40;29;<=50K;0;0;1;0;0;0;0
3105;65;27;<=50K;0;0;0;0;1;0;0
3106;40;52;<=50K;0;0;1;0;0;0;0
3107;50;50;>50K;0;0;1;0;0;0;0
3108;55;55;<=50K;0;0;1;0;0;0;0
3109;40;20;<=50K;0;0;0;0;1;0;0
3110;40;69;<=50K;0;0;1;0;0;0;0
3111;50;33;<=50K;0;0;0;0;1;0;0
3112;60;47;>50K;0;0;1;0;0;0;0
3113;12;23;<=50K;0;0;0;0;1;0;0
3114;23;32;<=50K;0;0;0;0;1;0;0
3115;50;37;<=50K;0;0;1;0;0;0;0
3116;50;42;<=50K;0;0;1;0;0;0;0
3117;40;29;<=50K;0;0;0;0;1;0;0
3118;52;46;<=50K;0;0;0;0;1;0;0
3119;35;31;<=50K;0;0;0;0;1;0;0
3120;35;36;<=50K;0;0;1;0;0;0;0
3121;43;37;<=50K;0;0;1;0;0;0;0
3122;50;44;<=50K;1;0;0;0;0;0;0
3123;40;64;<=50K;0;0;1;0;0;0;0
3124;40;31;<=50K;1;0;0;0;0;0;0
3125;50;35;>50K;0;0;1;0;0;0;0
3126;50;63;<=50K;0;0;1;0;0;0;0
3127;40;21;<=50K;0;0;0;0;1;0;0
3128;20;23;<=50K;1;0;0;0;0;0;0
3129;40;28;<=50K;0;0;0;0;0;1;0
3130;40;42;>50K;0;0;1;0;0;0;0
3131;45;20;<=50K;0;0;0;0;1;0;0
3132;40;44;<=50K;1;0;0;0;0;0;0
3133;30;34;<=50K;0;0;0;0;1;0;0
3134;50;29;>50K;0;0;0;0;1;0;0
3135;60;35;>50K;0;0;1;0;0;0;0
3136;47;34;>50K;0;0;1;0;0;0;0
3137;40;21;<=50K;0;0;0;0;1;0;0
3138;55;52;>50K;0;0;1;0;0;0;0
3139;40;46;<=50K;0;0;1;0;0;0;0
3140;40;45;<=50K;0;0;0;0;1;0;0
3141;40;55;<=50K;0;0;0;0;1;0;0
3142;40;47;<=50K;0;0;1;0;0;0;0
3143;45;40;<=50K;0;0;0;0;1;0;0
3144;40;21;<=50K;0;0;0;0;1;0;0
3145;40;25;<=50K;0;0;0;1;0;0;0
3146;35;17;<=50K;0;0;0;0;1;0;0
3147;40;37;<=50K;0;0;1;0;0;0;0
3148;38;26;<=50K;0;0;0;0;1;0;0
3149;55;36;<=50K;0;0;0;0;1;0;0
3150;43;40;<=50K;1;0;0;0;0;0;0
3151;40;58;>50K;0;0;1;0;0;0;0
3152;30;28;<=50K;0;0;0;0;1;0;0
3153;50;50;>50K;0;0;1;0;0;0;0
3154;50;40;>50K;0;0;1;0;0;0;0
3155;52;34;<=50K;0;0;1;0;0;0;0
3156;40;52;<=50K;0;0;1;0;0;0;0
3157;8;34;<=50K;0;0;0;0;0;1;0
3158;40;20;<=50K;0;0;0;0;1;0;0
3159;24;64;>50K;0;0;1;0;0;0;0
3160;40;45;>50K;0;0;1;0;0;0;0
3161;45;37;>50K;0;0;1;0;0;0;0
3162;60;53;>50K;0;0;1;0;0;0;0
3163;40;60;>50K;0;0;1;0;0;0;0
3164;40;18;<=50K;0;0;0;0;1;0;0
3165;40;45;<=50K;0;0;1;0;0;0;0
3166;30;36;<=50K;1;0;0;0;0;0;0
3167;25;21;<=50K;0;0;0;0;1;0;0
3168;55;24;<=50K;0;0;0;0;1;0;0
3169;6;70;<=50K;0;0;0;0;0;0;1
3170;40;35;<=50K;0;0;0;0;1;0;0
3171;40;20;<=50K;0;0;0;0;1;0;0
3172;84;25;>50K;0;0;1;0;0;0;0
3173;40;29;<=50K;0;0;0;0;1;0;0
3174;40;39;<=50K;0;0;1;0;0;0;0
3175;60;32;<=50K;0;0;0;0;1;0;0
3176;36;19;<=50K;0;0;0;0;1;0;0
3177;20;63;<=50K;0;0;0;0;0;0;1
3178;29;45;<=50K;1;0;0;0;0;0;0
3179;30;31;<=50K;0;0;1;0;0;0;0
3180;40;31;<=50K;0;0;1;0;0;0;0
3181;40;37;<=50K;0;0;1;0;0;0;0
3182;24;19;<=50K;0;0;0;0;1;0;0
3183;40;23;<=50K;0;0;0;0;1;0;0
3184;40;17;<=50K;0;0;0;0;1;0;0
3185;60;45;>50K;0;0;1;0;0;0;0
3186;40;27;<=50K;0;0;0;0;1;0;0
3187;40;57;>50K;0;0;1;0;0;0;0
3188;40;58;<=50K;0;0;1;0;0;0;0
3189;40;44;<=50K;1;0;0;0;0;0;0
3190;70;40;>50K;0;0;1;0;0;0;0
3191;40;39;>50K;0;0;1;0;0;0;0
3192;60;34;>50K;0;0;0;0;1;0;0
3193;40;51;<=50K;0;0;1;0;0;0;0
3194;20;22;<=50K;0;0;0;0;1;0;0
3195;40;44;<=50K;0;0;1;0;0;0;0
3196;27;30;<=50K;0;0;0;0;1;0;0
3197;37;46;<=50K;0;0;0;0;1;0;0
3198;38;27;<=50K;0;0;0;0;1;0;0
3199;36;47;>50K;0;0;1;0;0;0;0
3200;50;50;>50K;0;0;1;0;0;0;0
3201;45;35;<=50K;0;0;1;0;0;0;0
3202;40;28;<=50K;0;0;1;0;0;0;0
3203;40;44;>50K;0;0;1;0;0;0;0
3204;40;24;<=50K;0;0;1;0;0;0;0
3205;30;32;<=50K;1;0;0;0;0;0;0
3206;40;40;<=50K;1;0;0;0;0;0;0
3207;40;27;<=50K;0;0;0;0;1;0;0
3208;33;20;<=50K;0;0;0;0;1;0;0
3209;32;29;>50K;0;0;1;0;0;0;0
3210;55;47;>50K;0;0;1;0;0;0;0
3211;40;30;>50K;0;0;1;0;0;0;0
3212;40;54;>50K;0;0;1;0;0;0;0
3213;57;28;>50K;0;0;1;0;0;0;0
3214;40;28;<=50K;0;0;1;0;0;0;0
3215;40;44;<=50K;0;0;1;0;0;0;0
3216;45;28;<=50K;1;0;0;0;0;0;0
3217;40;26;<=50K;0;0;0;0;1;0;0
3218;40;40;>50K;0;0;1;0;0;0;0
3219;40;20;<=50K;0;0;0;0;1;0;0
3220;40;47;<=50K;1;0;0;0;0;0;0
3221;10;66;<=50K;1;0;0;0;0;0;0
3222;51;46;<=50K;0;0;1;0;0;0;0
3223;40;67;>50K;0;0;1;0;0;0;0
3224;20;65;<=50K;0;0;1;0;0;0;0
3225;60;43;<=50K;0;0;1;0;0;0;0
3226;40;47;>50K;0;0;1;0;0;0;0
3227;40;42;<=50K;0;0;1;0;0;0;0
3228;45;28;<=50K;0;0;0;0;1;0;0
3229;40;42;<=50K;0;0;1;0;0;0;0
3230;19;22;<=50K;0;0;0;0;1;0;0
3231;40;43;<=50K;1;0;0;0;0;0;0
3232;35;23;<=50K;0;0;1;0;0;0;0
3233;30;29;<=50K;0;0;0;1;0;0;0
3234;30;41;<=50K;0;0;0;0;1;0;0
3235;40;27;<=50K;0;0;0;0;1;0;0
3236;50;46;<=50K;0;0;0;0;1;0;0
3237;10;59;<=50K;0;0;0;0;0;0;1
3238;55;33;<=50K;0;0;0;0;1;0;0
3239;40;37;<=50K;0;0;1;0;0;0;0
3240;40;23;<=50K;0;0;1;0;0;0;0
3241;40;56;>50K;0;0;1;0;0;0;0
3242;40;66;>50K;0;0;1;0;0;0;0
3243;40;59;>50K;1;0;0;0;0;0;0
3244;60;46;<=50K;0;0;0;0;0;0;1
3245;40;31;<=50K;0;0;0;0;1;0;0
3246;20;17;<=50K;0;0;0;0;1;0;0
3247;40;47;<=50K;0;0;1;0;0;0;0
3248;40;56;<=50K;0;0;1;0;0;0;0
3249;40;49;<=50K;1;0;0;0;0;0;0
3250;40;24;<=50K;0;0;0;0;1;0;0
3251;50;58;<=50K;0;0;1;0;0;0;0
3252;40;36;<=50K;0;0;1;0;0;0;0
3253;40;34;<=50K;0;0;1;0;0;0;0
3254;70;31;>50K;1;0;0;0;0;0;0
3255;45;57;>50K;0;0;1;0;0;0;0
3256;40;29;<=50K;0;0;0;0;1;0;0
3257;50;44;<=50K;1;0;0;0;0;0;0
3258;40;23;<=50K;0;0;0;0;1;0;0
3259;60;38;<=50K;0;0;1;0;0;0;0
3260;40;34;<=50K;0;0;1;0;0;0;0
3261;10;20;<=50K;0;0;0;0;1;0;0
3262;40;35;>50K;0;0;1;0;0;0;0
3263;40;24;<=50K;0;0;0;0;1;0;0
3264;50;40;<=50K;0;0;1;0;0;0;0
3265;40;20;<=50K;0;0;0;0;1;0;0
3266;12;90;<=50K;0;0;0;0;1;0;0
3267;40;41;<=50K;0;0;0;0;1;0;0
3268;40;41;<=50K;0;0;1;0;0;0;0
3269;24;20;<=50K;0;0;0;0;1;0;0
3270;40;56;>50K;0;0;1;0;0;0;0
3271;8;20;<=50K;0;0;0;0;1;0;0
